"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","50/2150","104/3905",0.480769230769231,0.873211091234347,-1.45038925241299,0.939150077972353,0.999999999625424,0.933583959550051,"23028/57492/2182/6196/6655/6009/51422/6198/6603/10891/1374/1432/55818/6654/1386/8289/1385/1268/29078/2181/4698/5468/5562/3845/86/109/63976/2180/5603/90993/115/65260/10818/1353/388753/6197/2885/5571/5592/51703/4217/4541/4519/4536/4540/2475/4535/4539/4893/4509",50
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","9/2150","22/3905",0.409090909090909,0.743023255813953,-1.33769480858564,0.939509404037105,0.999999999625424,0.933583959550051,"55349/1491/27232/635/875/102724560/669/6470/4128",9
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","4/2150","11/3905",0.363636363636364,0.66046511627907,-1.24801079884591,0.939770109103733,0.999999999625424,0.933583959550051,"6342/3295/51302/1581",4
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","16/2150","37/3905",0.432432432432432,0.785417976115651,-1.45139806756892,0.946788034172985,0.999999999625424,0.933583959550051,"5601/80143/9474/57506/4214/54941/3551/1432/10010/8737/9140/5603/64343/29110/1147/1654",16
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","7/2150","18/3905",0.388888888888889,0.706330749354005,-1.3820476961619,0.947226847184698,0.999999999625424,0.933583959550051,"57103/3098/3099/3101/5209/57016/8790",7
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","47/2150","99/3905",0.474747474747475,0.862273901808785,-1.53615494556793,0.94901677532091,0.999999999625424,0.933583959550051,"2268/5291/2773/387/6093/998/2932/1399/5594/6655/3551/6347/59345/6654/5906/10000/8503/2309/2185/5290/57580/5908/2770/5894/3845/10451/9475/1794/5879/109/23533/5295/56288/9844/2776/673/115/1230/5580/1398/6774/5604/5747/55970/2885/4893/1147",47
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","6/2150","16/3905",0.375,0.681104651162791,-1.41457109253047,0.952189570738228,0.999999999625424,0.933583959550051,"586/79646/80025/60496/53354/1806",6
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","6/2150","16/3905",0.375,0.681104651162791,-1.41457109253047,0.952189570738228,0.999999999625424,0.933583959550051,"4257/64816/3290/1558/1646/9",6
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","12/2150","29/3905",0.413793103448276,0.751563753007217,-1.48613290021904,0.952628730004092,0.999999999625424,0.933583959550051,"4257/50484/7172/978/51727/8833/6240/7083/9/10201/8824/1806",12
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","31/2150","68/3905",0.455882352941176,0.828009575923393,-1.58342828356884,0.955699684728174,0.999999999625424,0.933583959550051,"637/355/3459/5291/6452/5594/6655/8797/5532/6654/8503/8795/2185/5533/5290/5894/3845/10451/5879/5530/3454/5295/673/2207/135250/5604/2885/5781/2214/4893/5534",31
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","33/2150","72/3905",0.458333333333333,0.832461240310077,-1.58798980033719,0.955808369173819,0.999999999625424,0.933583959550051,"2773/9759/2775/5594/6655/94239/9555/59345/6654/1386/1385/8970/2770/135/468/8520/91860/5894/3845/90993/673/3015/5604/55970/3177/2885/5501/4128/8969/121504/801/4893/5500",33
"hsa04724","Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","25/2150","56/3905",0.446428571428571,0.810838870431894,-1.57792926450162,0.956334556187046,0.999999999625424,0.933583959550051,"2773/5337/6507/2775/9762/3710/5594/6505/5532/81539/59345/5533/3709/2770/54407/2752/109/5530/7220/775/2776/115/255189/55970/5534",25
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","5/2150","14/3905",0.357142857142857,0.648671096345515,-1.45741373112811,0.958055940852062,0.999999999625424,0.933583959550051,"2683/8702/8707/10678/8708",5
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","17/2150","40/3905",0.425,0.771918604651163,-1.60465133517498,0.960883381575874,0.999999999625424,0.933583959550051,"477/84679/483/481/93589/775/55799/476/783/7171/488/10345/4624/444/6262/10479/4519",17
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/2150","12/3905",0.333333333333333,0.605426356589147,-1.51499802701619,0.964958373731059,0.999999999625424,0.933583959550051,"6482/8869/9197/256435",4
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","40/2150","87/3905",0.459770114942529,0.835070836674686,-1.72176824664599,0.966126485332035,0.999999999625424,0.933583959550051,"1387/637/23633/355/3459/5291/7132/7514/57506/5594/2033/55916/5611/8766/3551/8797/6347/4928/3836/10000/8503/8795/5290/5894/1965/10241/7099/3454/5295/3606/3716/5604/54205/4615/3838/29110/9021/51135/1147/100529063",40
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","19/2150","45/3905",0.422222222222222,0.76687338501292,-1.74076455994288,0.970466970022952,0.999999999625424,0.933583959550051,"94239/727/730/9555/6738/8970/718/3586/2212/2209/715/3015/713/716/8969/1991/121504/2214/721",19
"hsa00531","Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","3/2150","10/3905",0.3,0.544883720930233,-1.59479260478812,0.972994685454262,0.999999999625424,0.933583959550051,"2799/138050/10855",3
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","15/2150","37/3905",0.405405405405405,0.736329352608422,-1.7834255692594,0.974191838288404,0.999999999625424,0.933583959550051,"535/4905/6507/1785/6505/2054/523/1213/245973/526/774/528/6809/23545/10497",15
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","14/2150","35/3905",0.4,0.726511627906977,-1.79867616582755,0.975379722507439,0.999999999625424,0.933583959550051,"50484/51251/221264/1633/978/51727/6240/7083/1503/10201/957/1806/9583/955",14
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","8/2150","22/3905",0.363636363636364,0.66046511627907,-1.76745196428509,0.976327449714332,0.999999999625424,0.933583959550051,"952/65220/23411/10135/83594/316/25961/4860",8
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","12/2150","31/3905",0.387096774193548,0.703075768942236,-1.83688620760793,0.978111615164163,0.999999999625424,0.933583959550051,"8452/8454/23291/2932/1452/8405/339745/1456/8945/730094/5727/84455",12
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","24/2150","57/3905",0.421052631578947,0.764749082007344,-1.98009851016623,0.982555923060646,0.999999999625424,0.933583959550051,"8837/330/23118/7132/4616/1457/331/3551/329/3554/3929/7099/8737/8792/8915/114609/257397/1896/598/10892/4615/3654/51135/1147",24
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","22/2150","53/3905",0.415094339622642,0.753927161035542,-1.99615402784128,0.983447941046583,0.999999999625424,0.933583959550051,"3459/23118/5594/1432/718/2002/3586/7099/7097/2212/3688/2209/5603/3716/1536/3684/2353/4615/3654/51135/1378/2214",22
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","54/2150","119/3905",0.453781512605042,0.824193863591948,-2.15552358803179,0.987564525271439,0.999999999625424,0.933583959550051,"1870/637/355/5601/5291/23118/6416/4734/57506/5714/4616/5706/5713/3551/898/5717/5608/1432/1871/10213/965/10000/8503/5290/51426/1017/1026/4193/5879/4609/8737/7097/5925/3454/5295/5603/5701/3716/8819/79685/3516/6774/25942/54205/4615/5707/5708/9134/29110/3654/7874/5718/51135/1147",54
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","13/2150","35/3905",0.371428571428571,0.674617940199336,-2.13997016133565,0.989551680246957,0.999999999625424,0.933583959550051,"2932/4616/7976/7474/51426/1026/7482/324/7484/7855/8323/8313/5727",13
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","26/2150","63/3905",0.412698412698413,0.749575489110373,-2.21770615969166,0.990369540418246,0.999999999625424,0.933583959550051,"5601/2773/2775/3710/5594/2570/1432/59345/1268/3709/2770/4698/109/774/775/2776/5603/115/57406/2562/55970/4541/4536/4540/4535/4539",26
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","43/2150","98/3905",0.438775510204082,0.796938775510204,-2.25311922995726,0.990612174214691,0.999999999625424,0.933583959550051,"5601/5291/23118/7132/57506/5594/51311/3551/727/6347/1432/730/8503/5290/2162/718/3572/7099/7097/3454/2212/185/5295/1956/6868/5603/715/3570/3716/1536/6774/2353/719/4615/713/716/29110/3654/51135/1147/721/6173/6139",43
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","11/2150","31/3905",0.354838709677419,0.644486121530383,-2.19934404695654,0.991397305282615,0.999999999625424,0.933583959550051,"6401/4233/6347/948/3586/7099/7097/7057/3606/4615/1378",11
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","5/2150","17/3905",0.294117647058824,0.534199726402189,-2.13008358653294,0.991606941556707,0.999999999625424,0.933583959550051,"4257/3290/1645/125/126",5
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","7/2150","22/3905",0.318181818181818,0.577906976744186,-2.19720911998455,0.992280218113537,0.999999999625424,0.933583959550051,"2773/1386/1385/2770/468/90993/4128",7
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","3/2150","12/3905",0.25,0.45406976744186,-2.09614412677044,0.992285744203928,0.999999999625424,0.933583959550051,"2570/774/2562",3
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","41/2150","96/3905",0.427083333333333,0.775702519379845,-2.46257859218905,0.994767008335001,0.999999999625424,0.933583959550051,"23026/23095/4649/3796/51175/113457/1781/55614/9371/10382/51174/829/9928/55930/10749/7283/51164/4647/9585/1062/55605/51143/112714/1780/6990/84516/7171/84790/84376/3800/3799/283446/79861/127602/146909/347240/4646/4644/4624/7278/830",41
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","61/2150","137/3905",0.445255474452555,0.808708198947547,-2.52253247899658,0.995379229227481,0.999999999625424,0.933583959550051,"477/7414/1829/23224/5318/483/2023/10529/1286/3655/1832/25777/23002/284217/4001/829/4811/9499/1729/1824/1837/7111/7094/7057/22801/3685/29766/2201/127294/8515/481/3930/3680/23500/1730/3688/288/7273/114793/3678/6443/10611/1293/476/26287/7171/6645/1285/6444/79188/51778/171024/1605/161176/1282/4604/3908/4624/830/1756/3690",61
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","28/2150","70/3905",0.4,0.726511627906977,-2.55529341675251,0.996224785078346,0.999999999625424,0.933583959550051,"3459/5601/4775/5594/3091/3551/9466/196/5532/1432/3554/5533/3572/3559/5530/4089/6097/5603/3570/3716/7048/6778/4088/6774/2353/2475/1147/5534",28
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","8/2150","26/3905",0.307692307692308,0.558855098389982,-2.49771925941148,0.996625408282667,0.999999999625424,0.933583959550051,"384/5625/5033/262/112849/6303/4128/112817",8
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","19/2150","51/3905",0.372549019607843,0.676652986776106,-2.57237133041671,0.996659626966053,0.999999999625424,0.933583959550051,"477/483/1286/23428/6510/6505/117247/206358/54407/481/9056/1293/476/1285/120103/153201/1282/84570/1803",19
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","18/2150","49/3905",0.36734693877551,0.667204556241101,-2.59443308088481,0.996909601666767,0.999999999625424,0.933583959550051,"637/8672/284217/857/1982/1981/1837/5879/27/6443/6645/6444/54205/1605/1604/3908/4624/1756",18
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","42/2150","100/3905",0.42,0.762837209302326,-2.65891709075312,0.997056600046048,0.999999999625424,0.933583959550051,"5166/5601/5291/2932/2936/2998/1432/10000/6513/8503/5290/4698/9945/948/9882/5879/185/817/5295/5603/2539/7048/5580/1536/4088/3667/5728/488/6667/5501/5465/5350/6262/4541/4519/4536/4540/2475/4535/4539/5500/4509",42
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","16/2150","45/3905",0.355555555555556,0.64578811369509,-2.64491250140733,0.997419456946142,0.999999999625424,0.933583959550051,"535/2321/6347/523/7010/1514/7099/7097/8792/245973/526/3606/284/528/2353/23545",16
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","53/2150","124/3905",0.42741935483871,0.776312828207052,-2.80145826215542,0.998047192694782,0.999999999625424,0.933583959550051,"952/153/5256/5733/2255/4775/80271/3710/2321/4233/5532/5159/2185/148/5533/3709/3791/135/91860/4803/5156/1910/3706/109/2250/2247/1950/5530/2252/91807/185/817/340156/1956/774/775/2776/113026/115/7039/154/5724/147/488/2066/1129/10345/777/444/5350/6262/801/5534",53
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","11/2150","36/3905",0.305555555555556,0.554974160206718,-2.96874358128392,0.999190604247721,0.999999999625424,0.933583959550051,"3459/8809/3586/7099/7097/6097/3606/6778/4088/64127/6774",11
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","3/2150","16/3905",0.1875,0.340552325581395,-2.92520922826379,0.999456412646809,0.999999999625424,0.933583959550051,"3030/51/1806",3
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","45/2150","112/3905",0.401785714285714,0.729754983388704,-3.21152168062294,0.999518311101785,0.999999999625424,0.933583959550051,"153/5733/10203/1906/4986/1395/727/27346/2570/3827/7433/1268/148/3061/5732/718/1907/135/1910/185/133/7068/5745/6755/10424/2562/5729/154/5724/1138/147/1901/2358/2357/23566/719/5029/797/3355/6752/1129/84109/1902/1903/1241",45
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","19/2150","56/3905",0.339285714285714,0.616237541528239,-3.20123915109978,0.999583262143855,0.999999999625424,0.933583959550051,"952/4254/7037/966/3655/945/7850/3554/2322/3559/948/2209/3570/3678/290/3684/1604/1378/3690",19
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","17/2150","52/3905",0.326923076923077,0.593783542039356,-3.26358746458761,0.999678233305369,0.999999999625424,0.933583959550051,"535/523/4698/245973/526/528/1353/54205/5464/23545/4541/4519/4536/4540/4535/4539/4509",17
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","13/2150","43/3905",0.302325581395349,0.549107625743645,-3.29030803074003,0.999732063834052,0.999999999625424,0.933583959550051,"53832/7132/8797/6347/8809/8795/3572/3559/3586/3606/3570/1230/8793",13
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","3/2150","20/3905",0.15,0.272441860465116,-3.61012936004498,0.999966270546137,0.999999999625424,0.933583959550051,"5994/64421/100",3
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","2/2150","17/3905",0.117647058823529,0.213679890560875,-3.59580630114283,0.99997373885044,0.999999999625424,0.933583959550051,"3586/2207",2
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","18/2150","60/3905",0.3,0.544883720930233,-3.93174548967303,0.999977822183346,0.999999999625424,0.933583959550051,"3459/5601/4775/5594/3551/5532/1432/5533/3559/5530/5603/9794/3716/6778/3516/2353/1147/5534",18
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","41/2150","114/3905",0.359649122807018,0.653223174214606,-4.15873430142442,0.999989473074789,0.999999999625424,0.933583959550051,"53832/355/3459/55540/7132/655/8797/9466/6347/3977/90/7850/3554/8808/9173/8809/8795/55504/3597/4803/3572/3559/3601/91/3586/658/94/8792/3454/9180/85480/3606/1896/3570/7048/1230/8793/23765/768211/163702/659",41
"hsa04082","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling","23/2150","75/3905",0.306666666666667,0.556992248062016,-4.28724344027797,0.999995143592159,0.999999999625424,0.933583959550051,"153/2773/6507/4986/2775/63910/6505/2570/59345/148/2770/135/109/2776/115/2562/154/64805/147/55970/5029/3355/1129",23
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","3/2150","25/3905",0.12,0.217953488372093,-4.3413249957682,0.99999906822386,0.999999999625424,0.933583959550051,"355/7173/3586",3
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","21/2150","76/3905",0.276315789473684,0.50186658506732,-4.85339191495397,0.999999726897044,0.999999999625424,0.933583959550051,"6401/5817/4897/3655/5818/965/29126/64101/9071/3685/3680/152404/57502/4684/3688/9069/22871/3684/257194/5797/25945",21
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","2/2150","24/3905",0.0833333333333333,0.151356589147287,-4.6152434764601,0.999999869882159,0.999999999625424,0.933583959550051,"3601/3586",2
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","8/2150","44/3905",0.181818181818182,0.330232558139535,-4.94465555110042,0.999999916790591,0.999999999625424,0.933583959550051,"1385/4801/821/10197/5994/1514/1508/10437",8
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","2/2150","25/3905",0.08,0.145302325581395,-4.74462876901609,0.999999939591576,0.999999999625424,0.933583959550051,"355/3586",2
"hsa03010","Genetic Information Processing","Translation","hsa03010","Ribosome","10/2150","53/3905",0.188679245283019,0.342694164107065,-5.33209474626648,0.999999989647272,0.999999999625424,0.933583959550051,"55173/64983/11222/64432/54534/51649/28977/6173/9553/6139",10
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","1/2150","24/3905",0.0416666666666667,0.0756782945736434,-5.0268106327875,0.999999995774318,0.999999999625424,0.933583959550051,"355",1
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","1/2150","27/3905",0.037037037037037,0.0672695951765719,-5.38232214446053,0.999999999625424,0.999999999625424,0.933583959550051,"355",1
